ph,Turbidity,Conductivity,Solids,Potability
7.83097634338162,4.588784656948855,507.4454883280784,7695.063934702985,0
4.430281211546542,4.384565155637755,434.7812670644661,28862.257169818786,0
7.240739638887768,3.556297467154506,579.2203941324686,23783.09955637777,0
7.036752103833548,3.6655217644695215,251.02089870586465,19517.724799117623,0
6.867301321799131,3.8235950398688825,484.12293887759057,24112.15347052457,0
6.129637014813746,4.615886181275908,341.38857671477444,30989.94841451828,0
7.917049443177883,3.659484624888592,358.781736184615,27192.28056064627,0
6.511618075241813,4.850433707754168,475.3413506694927,29136.814623869737,0
5.32381558430839,2.8807218458729342,580.8977003943793,37625.75267985834,0
6.769572868656792,5.220540269610252,289.5424601158542,11067.181147840996,0
5.877974040440475,4.0322595038243865,538.4954044402176,13652.293199392612,0
9.534021716164196,2.7682389284849696,259.63680306558183,9472.614920464734,0
6.340027628047595,3.6860013242472816,435.5004570917772,44831.86987314956,0
8.661592429959121,3.6704310100631887,512.2773100578781,27088.476460253085,0
5.653506134793232,5.198985503613217,272.440558304258,16462.460086163886,0
6.6260121840753055,4.194313129305396,327.24807863386945,25839.894103711547,0
7.793833572993554,4.172935335264329,371.2169730014168,18344.680360836188,0
7.593127650277594,3.377337638120141,387.6295722843679,18371.057201088257,0
7.362736501949787,4.408513182397498,419.25844805495296,16268.44860625852,0
9.32030544529501,4.20580973235456,499.8441671492051,16002.138319545113,0
3.889106956840228,2.7183977338802885,427.4959312452204,23590.93212865605,0
6.655605025818962,2.9516447152886705,336.83145481608153,20571.845708443558,0
9.868877880662472,3.355489790912581,424.2928308059576,15326.855914122048,0
5.590614435866259,4.726845016869534,469.4130903674347,35370.73551522427,0
5.554436511156818,2.0959140868029458,306.872525988099,31344.460394369864,0
4.126528715100222,4.460200983755287,445.2414568851872,11215.945901592888,0
5.970035656942926,5.428674071623728,327.7866419581865,16324.115196182343,0
7.036752103833548,4.600927568902867,448.8460363895051,16162.26230660764,0
8.369154353699956,3.629749330548915,493.4654398847868,12975.9003341113,0
6.284248242254425,3.377132288772658,395.2610633920007,12206.681209872297,0
10.258615434291345,4.153347001241887,316.5358711402264,6040.369868025334,0
9.298018008096014,3.6813242439844016,399.4773578191071,13990.513403071998,0
7.895469245942458,4.236947299515631,407.7322172196032,7769.616118841751,0
7.947485785725746,3.700853839705055,425.62781398964114,34440.77343351387,0
10.026159156427404,4.182277581713326,517.5128415432599,14962.177833160747,0
6.48819323961521,4.592073570820997,324.50984090751643,34864.42789348474,0
5.869736755337525,4.689315047790611,465.61648082479246,22244.218235890683,0
7.036752103833548,3.659974811789956,382.1978390094081,21410.31962366429,0
5.304142660215901,4.165723663998691,497.79039051282376,25299.51155745438,0
7.533614822992929,3.462763987423452,363.50634426122485,11642.727540809405,0
4.07760772456597,2.758658531189276,288.3651930524628,18194.95413992543,0
7.036752103833548,3.873853349593973,358.88876761151056,37928.14217716675,0
7.0861684008433095,3.4165397533412,400.9043496859455,4304.492483085919,0
6.271012171064563,5.303581360575867,543.3917435559852,24846.141872428983,0
7.95776834399615,3.4507458924446017,514.42172196485,17162.398420975343,0
8.875642278454443,4.006991558563305,474.77251899981127,28487.7085978243,0
7.036752103833548,4.358298340908286,462.40244905277575,18257.569271194705,0
6.613709117641848,3.539771111373992,374.770315796252,25648.569496257434,0
7.735705021751655,2.1486115361452747,595.3292634501314,16723.97724364579,0
9.925041328429108,4.703803488576944,405.9001841052152,10704.6031822988,0
9.002583109651113,4.904837414733298,366.49172865989806,19523.12486468928,0
5.095766464935885,4.352193469514868,513.8775792590823,26307.29845475983,0
8.594677108362674,4.754072499317674,588.8527328527769,23220.120613390383,0
7.083779060507377,3.887680684530791,434.7477154375999,8580.245561280903,0
7.682872498072526,3.778606787628922,469.8356255488435,12105.721934269564,0
7.036752103833548,3.313199021657446,415.2117345959389,18272.50597305346,0
6.419772473512519,3.095233156816077,523.6001755961903,30759.681440190925,0
4.443238899143103,3.268324835835596,429.5447730337787,25008.53224756482,0
6.978664262373817,4.766943236072579,470.0787053155338,23114.446075687887,0
6.623613565745125,2.9151659507443948,410.2432474590725,17167.301297022455,0
3.889106956840228,3.3161576568421625,291.14844892992795,28102.75662504674,0
4.814135620889671,5.190851804612128,414.0307089516421,17650.405049112054,0
5.779673705175217,4.656377232957477,428.5532485327095,24160.35432097404,0
6.93781878337901,3.724089564346497,439.6249979688188,12626.197921957626,0
7.436782609345538,3.727663719207471,522.7937299996901,28544.61628698039,0
4.723312573250525,3.917586695104175,411.2950246366092,22833.192041516584,0
9.380658050788323,4.034349047158281,503.1706154265755,15156.78983399899,0
7.810144933196836,4.033773709343139,351.18608085870324,20418.88992581832,0
9.436637164251444,4.411117439774963,469.7613276654225,20724.930359306745,0
9.406325752898285,3.097277957477165,347.9830782769112,27948.58944543105,0
6.32125931522299,4.5014572038139855,491.7653131949639,8532.139516959518,0
7.036752103833548,3.605154198874472,409.2207764785376,17984.327439446446,0
4.7053564957747,3.437450134017187,370.1781663846243,19555.76505156686,0
8.896418988301798,3.700945732714745,425.2268617079815,8870.902965942287,0
6.581878201548969,4.201662864465836,351.47683939412354,37169.44440353849,0
6.755145901551625,5.162729749397485,385.1146477374596,18536.69864747702,0
9.445129837868656,3.8751652466165463,592.6590209759507,13168.529155675998,1
9.024845037417505,3.985250505743576,451.1434810056514,19859.67647580388,1
7.036752103833548,2.7473129992921272,475.5735624274493,23403.63730437139,1
6.800119090315878,3.854939899721073,376.45659307467866,39143.40332881009,1
7.174135162807995,3.939895656598684,315.5499000194935,20401.1024614714,1
7.657991236998258,2.437296287559579,416.62418891074776,14245.78912129943,1
8.322986672402298,4.052135727552661,358.725868777638,28049.646283166327,1
5.934279093094346,5.217895023653352,277.3845373236033,23249.653834296078,1
9.80272078232571,2.764633881427262,512.4287308410497,27357.456744580348,1
6.101955230748901,3.5355963295430235,417.84355271672825,15976.926225079347,1
4.997770601283687,3.4046329060198497,297.611540021754,26849.194735446832,1
4.815766790717072,4.37522381127182,481.4808282952956,16392.135068872325,1
6.548020558130832,3.6118603716661046,497.3217528000844,25508.38694882565,1
10.258615434291345,4.106924490038661,500.2459518438111,19237.949676491447,1
6.618010905584669,4.437695749140042,401.669790618845,19598.86073972567,1
7.788054732605206,3.3687572170739832,359.5690815109252,29879.06014610585,1
5.191834327140628,3.859800939300224,388.7165795048576,14866.103863221915,1
5.626339528125955,1.94331877663582,346.553206388495,14442.41887543212,1
6.869638941459091,4.72670245351097,539.466876868315,21728.821295296457,1
9.058628424072683,3.652134470079709,463.3892559930158,15737.46893784722,1
7.29188832527326,5.328712788466374,439.6493286195821,27784.04848396934,1
7.275908773683996,5.062297798479729,373.3456925750202,22644.766347518867,1
6.512737123980129,4.612963629350583,479.5012785933446,22475.046873480987,1
7.207886781343905,3.762741072399466,468.56282875663646,35804.29261340407,1
7.036752103833548,3.772919264661592,629.2812475471133,16146.15711220508,1
5.324941855611651,4.427137925692965,392.4214958041848,35344.658047005905,1
7.082300649174803,3.485577388223123,353.030380268577,29846.719056712125,1
5.334183579602803,5.091357101284415,360.1791772943006,28897.491527401453,1
10.258615434291345,4.661798516052168,392.70408181841583,25999.953669432594,1
6.286806948436977,4.1048632751894125,563.4347751029119,13777.37619108904,1
9.79455869937693,2.9454187377034105,427.123948431111,20682.73174245486,1
8.210443565143713,4.976055159693945,391.06887363378047,13933.085360107943,1
6.9417194379777,4.563183171238155,374.4853324156397,20111.82125592225,1
10.258615434291345,4.201849441297085,365.7202915004255,44831.86987314956,1
7.958984291884183,4.698007916123446,327.62388101792124,23625.813886131746,1
3.889106956840228,3.734001386870361,341.2911163126418,7751.809491098833,1
5.671773833095615,3.833159745782932,372.5352427667598,15949.153179175562,1
10.003300539211928,4.746381859076648,574.555041307426,44831.86987314956,1
6.552847474374976,4.687986155246704,477.1639067796365,34006.42073313584,1
7.628552723143854,4.182057147919716,495.9669861271219,26244.036907954305,1
4.790840540243071,3.258858945031528,608.8468563126532,17862.3690025893,1
7.710959938844849,4.288946820394494,516.2840828595396,6552.626314154267,1
8.291299005968142,3.4247019206523897,475.9091298984672,20008.13495738684,1
6.193170101205059,3.466645288112605,389.4059776465183,12883.726495777477,1
9.032660579144682,4.927218272272612,390.6572261202914,15618.170247930504,1
6.139493740895693,3.260906852708671,416.2388205815028,8081.466471091589,1
7.129424730462989,3.418610802866979,323.2989151905895,25840.578887671327,1
7.036752103833548,4.109590274369244,509.4068215195966,21948.325362337488,1
5.418503763025523,4.506539591260472,454.5202956154764,35902.715683707924,1
8.075494507899103,3.682919645453329,321.74833893874336,29483.601853899763,1
7.036752103833548,4.08170139800861,291.35370138829103,22511.692615177697,1
10.04967371845643,5.133477823277881,442.768049670696,11557.032038390476,1
5.667650646643197,3.633213756490487,554.1205361936269,16953.89873630931,1
7.036752103833548,3.8079200615963935,417.63120188596497,27776.180257279146,1
8.92398060773871,4.155583189522957,415.6294837691602,27919.77066575312,1
6.428866313188399,4.184783371809045,466.0443992231766,15596.473334459632,1
6.960603501688507,4.978820187753845,468.5913884755252,11348.675997363987,1
5.873675845828995,5.412090884919163,420.2912300584642,19216.683090171675,1
6.795469009842269,5.163088153779066,498.66592804075066,15300.838671098294,1
10.041027974912506,3.8075626058306695,557.4860613065097,16266.434445278892,1
7.036752103833548,4.12478067750866,485.6472318592992,44506.44156075687,1
7.296037733901175,4.168526117629012,385.6143206903208,36043.70663776605,1
7.036752103833548,3.4975773906550995,375.7807163877633,29299.1233527876,1
5.862641232845869,5.507420939572829,331.5701386503692,44069.27215787578,1
7.29214180515922,4.466912564165001,435.1080173052642,33991.65156687047,1
8.062805643024472,4.471842000471335,510.4144025284186,11567.8878401924,1
7.821970940156012,3.532958335149624,294.6365313741961,23318.18797602001,1
10.258615434291345,3.309580397460676,410.8561139478792,39227.61945662096,1
6.593764313289441,2.346578095251962,489.703443882214,25589.610591845038,1
9.161088612884836,4.888061137333914,379.7251815981085,26618.05963677565,1
7.036752103833548,5.922581691937248,290.8894717850768,14507.01780785626,1
4.642953052237968,3.982867293106576,439.9444080994625,16115.929863948231,1
7.798453676201213,4.107267203260775,507.1786882733106,32704.569285770576,1
5.564342490630351,2.2859878491983503,369.5555132553011,11245.735766690404,1
7.88659122732868,4.589983507854727,326.1153502173294,38852.029635921295,1
7.443189014292676,2.6648327961143745,430.4872957139327,13551.953344708114,1
3.889106956840228,3.3146297303616934,426.23112913175015,23736.816258284023,1
9.597191856878178,5.145152870605282,335.19760824941864,21153.322826848344,1
6.9642259425787305,3.9904375721644056,378.0855456328627,29957.191215399744,1
7.672909522943807,4.268227481536438,401.1408786244809,22989.351184203028,1
6.7370040722130575,4.063170288841773,384.3086730249028,24694.744205217467,1
7.036752103833548,4.135745328854322,463.74171616547545,18570.285339002497,1
5.382489039471649,4.173330283253801,551.4762022342039,18189.394980182748,1
7.022952113429302,4.971907098518464,412.709423376704,15978.355249095192,1
7.036752103833548,2.9691360985959387,559.8178471445009,27355.934306484523,1
10.026223807942117,3.736228470573536,388.4672659697002,25510.09729821465,1
5.583832998476663,3.870156920624293,278.63903868062306,35278.6817427457,1
7.952929115572246,5.260014766135651,309.2546197357952,18621.424922740112,1
5.500186640904189,4.178478951476263,469.7953750459356,21082.85204428116,1
7.54370046605691,3.630536578397464,440.2834455687122,19116.01208412308,1
6.848331559049443,4.396604556065476,558.8155667445225,12837.506062969442,1
7.036752103833548,3.7795544920225694,487.9972616274739,30280.788593026075,1
5.9102517293372046,3.660922907594773,655.8791400416264,15244.846394587465,1
8.716820333772386,3.2051287672092674,447.0280768382274,11734.448856789284,1
6.016889135653399,4.422269232921709,383.20777481327895,16656.062671606713,1
9.567822726280443,4.197919054995084,492.4115244038293,38787.46270509904,1
4.296247023728075,4.16332898150423,330.0673789702845,19672.48721317725,1
3.889106956840228,3.965993969608624,514.7629184568123,38969.38899204324,1
8.52966934763357,3.776040837433535,498.6508327129349,18203.730028658225,1
8.065339036104211,3.75639170748219,497.0192344659093,21366.283597986225,1
9.158445163262003,4.525236730798256,425.75201760468025,15797.030395803244,1
8.848586282929045,4.014681857976119,479.79197473086685,32033.332018857272,1
9.495456381941786,4.168541279325788,409.4509977447567,18088.354849646388,1
8.052893916459475,3.6348445415750232,328.43311026419275,9025.07935959796,1
3.889106956840228,3.6632522218404526,521.140523649194,26931.243483430997,1
6.425873866275697,3.731936502753873,502.9910878351933,11965.396508460652,1
7.757269665668284,4.165432285611471,543.5287986080147,25259.780548961884,1
7.748654706492547,2.51181049287789,441.5295472549179,29331.23663290317,1
5.117390302624234,3.9371884418353353,356.86228711669946,30914.111579007564,1
7.481535362094441,4.262065436945668,518.3755726067396,12088.41645033494,1
5.374222584708865,3.642778438412919,350.1780398146996,19410.233762899243,1
7.063646975622253,3.395866240165589,402.593602031447,17941.811255910274,1
6.87645104288265,4.54534092739007,349.1860854870372,21979.031670782228,1
4.812433652167467,3.020995900341481,607.0265423247766,11465.575643229397,1
4.99353073414005,3.153809336970371,429.827818905013,13900.779270942352,1
4.78886106249815,2.8968521864425583,444.8543208302114,28174.620516250765,1
4.037287739350788,3.045048569942414,401.2042709521434,44831.86987314956,1
6.505872509363588,4.497528596739858,265.2511986375809,29534.690291753457,1
6.77977396685122,2.729104523430528,459.87654964973336,24415.07056444557,1
6.952511673596021,4.105495485312567,395.40700382157,33737.28852434523,1
5.628406919430697,5.050683115260018,351.1612132424656,28334.49193746651,1
5.966000488790355,4.177139265761123,406.8063023479088,17350.05853092619,1
6.3194315449597305,2.6531266883388063,307.69136061472153,36278.71830879708,1
8.027247869950068,3.480640836854313,440.9389779950403,7714.746969262334,1
8.882684452292407,3.8279208670614113,532.3366593006464,4857.253806702753,1
5.991283475366895,4.840562301475423,604.6312628955403,29983.116007036537,1
10.258615434291345,3.179884727399671,446.4507253355568,18894.852393690708,1
7.036752103833548,4.72812398548281,390.9550329818341,21626.497594539996,1
6.105140135043556,3.1030898440692822,314.96508973191135,44831.86987314956,1
9.443358884146123,3.4866464085132063,458.67723149125976,20438.2246900842,1
6.887414371129534,4.564188355184362,386.62286249434106,29189.13672090755,1
6.512900833266178,4.404040364778451,296.0743820491924,25151.41157350047,1
5.772718094851822,6.091233163793407,465.5592858293696,26124.93141464389,1
4.912557262009445,4.897372508450066,327.4756503972149,44063.09841662765,1
9.73956194896991,2.568079876725237,369.59128906677967,13623.160062865045,1
5.5419790193089264,3.6729759831771327,517.9357855247945,20143.06526175514,1
7.036752103833548,3.6017354805033044,384.68487540523466,42268.33429600594,1
7.036752103833548,3.4517400465867496,503.6640851385242,16263.167465418488,1
6.448931033409073,3.6221955223639024,473.75130164115615,13979.165723295524,1
5.477912294546052,3.774256121104987,358.0441300229246,27361.659066176733,1
8.544708661673045,2.3181524802481963,393.8896156084585,31429.37902924875,1
7.37859701625866,3.215219463201259,402.0199448838444,9460.32263533989,1
6.664003050003359,2.227727884059556,347.3533359784526,15902.945275663673,1
6.775582812405084,4.333636278302867,358.71767685985,17968.882775028047,1
8.736371210915214,3.802116117316719,333.6237938674473,24283.658791140977,1
7.146976296126542,4.025762215893221,520.1113581748348,16911.20377300041,1
7.036752103833548,5.6522221130790165,588.5667126539669,9654.733680734054,1
5.040331692395899,3.603325615207352,529.0525352665002,25653.690231044748,1
7.036752103833548,4.003819011511167,347.95749852783496,21707.492257748752,1
7.745499128179053,4.043334781475608,421.4853341069264,14336.627521273336,1
6.259651602740059,4.213405262223435,380.24019274324513,37356.74640137827,1
8.596391179552715,3.519884366217547,348.0414888599463,14518.974500689232,1
5.767349596865663,3.896090487367949,424.461151952724,15417.932834388865,1
7.0889406421502255,5.661104287047449,369.9693332657319,13839.713425986323,1
8.029181612754343,4.388551011831945,431.3047160750461,19663.46942804372,1
7.036752103833548,4.120931424045978,557.4218785213974,44831.86987314956,1
4.72578556493077,3.156331419586468,411.1144852611776,20834.294278345147,1
8.195765359895596,3.218709224251616,403.1899129710295,10389.542537940964,1
